,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,cat
4226,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 40.73571680043, 'longitude': -74.0650333434929}",(201) 533-8400,6846.246272786682,sapthagiri-taste-of-india-jersey-city-2,https://s3-media2.fl.yelpcdn.com/bphoto/JRBkuVGvqsL7bTb49YPl9w/o.jpg,False,"{'address1': '804 Newark Ave', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['804 Newark Ave', 'Jersey City, NJ 07306']}",Sapthagiri Taste Of India,+12015338400,$$,3.5,331,"['delivery', 'pickup']",https://www.yelp.com/biz/sapthagiri-taste-of-india-jersey-city-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4227,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.8023335039616, 'longitude': -73.9662829041481}",(212) 749-7800,11046.709888188228,masala-club-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/mykN7eNAFpwMsuiWHZY4oQ/o.jpg,False,"{'address1': '254 W 108th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['254 W 108th St', 'New York, NY 10025']}",Masala Club,+12127497800,$$,3.5,34,"['delivery', 'pickup']",https://www.yelp.com/biz/masala-club-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4228,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.854652, 'longitude': -73.868103}",(718) 319-1500,19702.04321130285,rawal-rawail-bronx,https://s3-media3.fl.yelpcdn.com/bphoto/gZ2O8rCyQx1bylJ2WMZZPw/o.jpg,False,"{'address1': '641 Lydig Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['641 Lydig Ave', 'Bronx, NY 10462']}",Rawal Rawail,+17183191500,$,3.0,10,[],https://www.yelp.com/biz/rawal-rawail-bronx?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4229,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.749065, 'longitude': -73.892934}",(718) 424-8600,9822.263834918927,dhaka-garden-jackson-heights,https://s3-media2.fl.yelpcdn.com/bphoto/hbj46uFaywR8JumC4GZBnw/o.jpg,False,"{'address1': '7223 37th Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['7223 37th Ave', 'Jackson Heights, NY 11372']}",Dhaka Garden,+17184248600,$$,3.0,35,[],https://www.yelp.com/biz/dhaka-garden-jackson-heights?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4230,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.6409339904785, 'longitude': -73.9689025878906}",(718) 703-4400,7486.064205165745,shandar-sweet-and-restaurant-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/7oFX8rqbPWlKOm3029nEyw/o.jpg,False,"{'address1': '679 Coney Island Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['679 Coney Island Ave', 'Brooklyn, NY 11218']}",Shandar Sweet & Restaurant,+17187034400,$,4.0,15,[],https://www.yelp.com/biz/shandar-sweet-and-restaurant-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4231,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]","{'latitude': 40.726322, 'longitude': -73.986648}",(212) 674-6209,2406.8994809195815,royal-bangladesh-indian-restaurant-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/XQcCFGdZ2On3fpR_iGvhwA/o.jpg,False,"{'address1': '93 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['93 1st Ave', 'New York, NY 10003']}",Royal Bangladesh Indian Restaurant,+12126746209,$,2.5,150,"['delivery', 'pickup']",https://www.yelp.com/biz/royal-bangladesh-indian-restaurant-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4232,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7489325, 'longitude': -73.8932727}",(718) 424-1850,9823.675028150106,raja-sweets-and-fast-food-jackson-heights,https://s3-media2.fl.yelpcdn.com/bphoto/fvdJzeGgS5TGRv86bCC4TA/o.jpg,False,"{'address1': '7231 37th Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['7231 37th Ave', 'Jackson Heights, NY 11372']}",Raja Sweets & Fast Food,+17184241850,$,4.0,67,[],https://www.yelp.com/biz/raja-sweets-and-fast-food-jackson-heights?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4233,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]","{'latitude': 40.710822, 'longitude': -73.793535}",(718) 262-9100,16932.52694514284,ghoroa-restaurant-jamaica-2,https://s3-media1.fl.yelpcdn.com/bphoto/DlYBKz89SjGZk7y3AVe_WA/o.jpg,False,"{'address1': '16841 Hillside Ave', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11432', 'country': 'US', 'state': 'NY', 'display_address': ['16841 Hillside Ave', 'Jamaica, NY 11432']}",Ghoroa Restaurant,+17182629100,$,3.5,22,[],https://www.yelp.com/biz/ghoroa-restaurant-jamaica-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4234,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.7835899, 'longitude': -73.97777}",(212) 721-7755,8796.396509234743,saravana-bhavan-new-york-3,https://s3-media2.fl.yelpcdn.com/bphoto/_rjjNDmUi0MKDBz2PvrATg/o.jpg,False,"{'address1': '413 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['413 Amsterdam Ave', 'New York, NY 10024']}",Saravana Bhavan,+12127217755,$$,3.0,250,['pickup'],https://www.yelp.com/biz/saravana-bhavan-new-york-3?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4235,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.742844, 'longitude': -73.982628}",(718) 899-9009,4272.9803394904475,momos-and-buns-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/_noXSU4Imzvdl2s-lgVOYg/o.jpg,False,"{'address1': '120 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['120 Lexington Ave', 'New York, NY 10016']}",Momos & Buns,+17188999009,,3.5,3,[],https://www.yelp.com/biz/momos-and-buns-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4236,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.7542944147325, 'longitude': -73.9742945962952}",(212) 871-6600,5687.206688135758,vermilion-new-york-4,https://s3-media2.fl.yelpcdn.com/bphoto/j1oxuDPTrAc--Hdphiaq_Q/o.jpg,False,"{'address1': '480 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['480 Lexington Ave', 'New York, NY 10017']}",Vermilion,+12128716600,$$$,3.0,290,[],https://www.yelp.com/biz/vermilion-new-york-4?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4237,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.7352836673254, 'longitude': -74.0638660967438}",(201) 533-1555,6736.927975421017,paratha-junction-jersey-city-2,https://s3-media2.fl.yelpcdn.com/bphoto/Btlrmj3hGzTzoCxvL0Ismw/o.jpg,False,"{'address1': '779 Newark Ave', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['779 Newark Ave', 'Jersey City, NJ 07306']}",Paratha Junction,+12015331555,$$,3.5,113,"['delivery', 'pickup']",https://www.yelp.com/biz/paratha-junction-jersey-city-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4238,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.71147, 'longitude': -73.95777}",(347) 799-1282,3145.2895359351096,rk-talkies-indian-cuisine-brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/NtQPjzOW3uqKDebBiUkZVw/o.jpg,False,"{'address1': '160 Havemeyer St', 'address2': 'Store  3', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['160 Havemeyer St', 'Store  3', 'Brooklyn, NY 11211']}",RK Talkies Indian Cuisine,+13477991282,$$,4.5,15,"['delivery', 'pickup']",https://www.yelp.com/biz/rk-talkies-indian-cuisine-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4239,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]","{'latitude': 40.7604963615585, 'longitude': -73.9819329231977}",(917) 500-5781,6209.40249052879,hyderabad-goat-kacchi-biryani-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/uH1JkWp9G4EIlpUOehhytQ/o.jpg,False,"{'address1': '6TH -7th Ave N 50th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['6TH -7th Ave N 50th St', 'New York, NY']}",Hyderabad Goat Kacchi Biryani,+19175005781,$,4.0,9,[],https://www.yelp.com/biz/hyderabad-goat-kacchi-biryani-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4240,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.6514499, 'longitude': -73.91802}",(718) 485-3608,8799.024483401754,silver-crust-west-indian-restauarant-and-grill-brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/t3qBmplT0hO7kllAY3aj_w/o.jpg,False,"{'address1': '9001 Ave A', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11236', 'country': 'US', 'state': 'NY', 'display_address': ['9001 Ave A', 'Brooklyn, NY 11236']}",Silver Crust West Indian Restauarant & Grill,+17184853608,$,2.5,22,['pickup'],https://www.yelp.com/biz/silver-crust-west-indian-restauarant-and-grill-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4241,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7474664297385, 'longitude': -73.891820973419}",(718) 406-9206,9818.191602021097,prince-kabab-and-chinese-restaurant-queens,https://s3-media3.fl.yelpcdn.com/bphoto/KAdvyOhTH3X1BvVr-UTA1Q/o.jpg,False,"{'address1': '37-56 74th St', 'address2': '', 'address3': 'Jackson Heights', 'city': 'Queens', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['37-56 74th St', 'Jackson Heights', 'Queens, NY 11372']}",Prince Kabab & Chinese Restaurant,+17184069206,,4.0,1,[],https://www.yelp.com/biz/prince-kabab-and-chinese-restaurant-queens?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4242,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.719811, 'longitude': -74.035177}",(201) 433-8000,3798.1393302263323,amiya-restaurant-jersey-city,https://s3-media4.fl.yelpcdn.com/bphoto/tMA9R1lCZuc9J2FbUXqgxw/o.jpg,False,"{'address1': 'Harborside Financial Ctr', 'address2': '', 'address3': '160 Greene St Plz 5', 'city': 'Jersey City', 'zip_code': '07311', 'country': 'US', 'state': 'NJ', 'display_address': ['Harborside Financial Ctr', '160 Greene St Plz 5', 'Jersey City, NJ 07311']}",Amiya Restaurant,+12014338000,$$,3.5,228,"['delivery', 'pickup']",https://www.yelp.com/biz/amiya-restaurant-jersey-city?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4243,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.70188, 'longitude': -73.82022}",(718) 849-3286,14670.474300254826,indian-curry-express-richmond-hill,https://s3-media2.fl.yelpcdn.com/bphoto/_Dl7z1WD5F7BjCE0SPyDkQ/o.jpg,False,"{'address1': '132-04- Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['132-04- Jamaica Ave', 'Richmond Hill, NY 11418']}",Indian Curry Express,+17188493286,$$,2.0,93,"['delivery', 'pickup']",https://www.yelp.com/biz/indian-curry-express-richmond-hill?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4244,"[{'alias': 'srilankan', 'title': 'Sri Lankan'}, {'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.63826, 'longitude': -74.07955}",(917) 367-2827,10363.333136595546,curry-leaf-staten-island,https://s3-media3.fl.yelpcdn.com/bphoto/rauTEFSFK3Oj7FF-xbl4lQ/o.jpg,False,"{'address1': '17-19 Corson Ave', 'address2': None, 'address3': '', 'city': 'Staten Island', 'zip_code': '10301', 'country': 'US', 'state': 'NY', 'display_address': ['17-19 Corson Ave', 'Staten Island, NY 10301']}",Curry Leaf,+19173672827,,4.5,2,[],https://www.yelp.com/biz/curry-leaf-staten-island?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4245,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.76384, 'longitude': -73.9891}",(212) 757-9787,6508.14693738182,basera-indian-bistro-new-york-2,https://s3-media2.fl.yelpcdn.com/bphoto/8QnUNscsBxfzJ33Woc-eaA/o.jpg,False,"{'address1': '745 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['745 9th Ave', 'New York, NY 10019']}",Basera Indian Bistro,+12127579787,$$,3.5,373,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/basera-indian-bistro-new-york-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4246,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.7066171, 'longitude': -74.0077713}",(212) 571-7676,1200.9689731858498,diwanekhaas-new-york-4,https://s3-media2.fl.yelpcdn.com/bphoto/65uIaPoVD7M38hUN0nyHyA/o.jpg,False,"{'address1': '26-28 Cedar St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['26-28 Cedar St', 'New York, NY 10005']}",DiwaneKhaas,+12125717676,$,2.0,18,"['delivery', 'pickup']",https://www.yelp.com/biz/diwanekhaas-new-york-4?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4247,"[{'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.7431256, 'longitude': -73.9209581}",(347) 808-8100,7459.471225581396,namaste-nepal-sunnyside,,False,"{'address1': '43-16 Queens Blvd', 'address2': None, 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['43-16 Queens Blvd', 'Sunnyside, NY 11104']}",Namaste Nepal,+13478088100,,0.0,0,[],https://www.yelp.com/biz/namaste-nepal-sunnyside?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4248,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.679361, 'longitude': -73.887147}",(718) 928-7040,9489.345000862348,the-roti-shack-brooklyn,,False,"{'address1': '2915 Fulton St', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['2915 Fulton St', 'Brooklyn, NY 11207']}",The Roti Shack,+17189287040,,4.0,1,[],https://www.yelp.com/biz/the-roti-shack-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4249,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.8019218, 'longitude': -73.9345703}",(212) 348-2880,11849.711885170283,kebab-and-curry-in-a-hurry-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/JBZeGF_QvWi5fClQFSZmDg/o.jpg,False,"{'address1': '2409 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['2409 2nd Ave', 'New York, NY 10035']}",Kebab & Curry In A Hurry,+12123482880,,2.5,8,"['delivery', 'pickup']",https://www.yelp.com/biz/kebab-and-curry-in-a-hurry-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4250,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.7543280562698, 'longitude': -73.8973474502563}",(718) 639-6900,9812.05787426769,sunshine-restaurant-and-sweets-woodside,https://s3-media1.fl.yelpcdn.com/bphoto/kl79jSFMcbH6jQJHi9A95A/o.jpg,False,"{'address1': '6915 Northern Blvd', 'address2': '', 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['6915 Northern Blvd', 'Woodside, NY 11377']}",Sunshine Restaurant and Sweets,+17186396900,$,3.0,28,[],https://www.yelp.com/biz/sunshine-restaurant-and-sweets-woodside?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4251,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.735242, 'longitude': -74.063911}",(201) 604-1772,6737.943773770014,deccan-spice-jersey-city-7,https://s3-media4.fl.yelpcdn.com/bphoto/RJRYkOmrUrWnM9MjVjFzKA/o.jpg,False,"{'address1': '771 Newark Ave', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['771 Newark Ave', 'Jersey City, NJ 07306']}",Deccan Spice,+12016041772,$$,3.5,224,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/deccan-spice-jersey-city-7?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4252,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.64342, 'longitude': -73.96979}",(718) 576-6969,7200.807614804757,red-mist-hookah-lounge-and-cafe-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/Qa6gkwDzAalKvdA48h-YSw/o.jpg,False,"{'address1': '569 Coney Island Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['569 Coney Island Ave', 'Brooklyn, NY 11218']}",Red Mist Hookah Lounge & Cafe,+17185766969,$$,4.0,50,[],https://www.yelp.com/biz/red-mist-hookah-lounge-and-cafe-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4253,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.692299, 'longitude': -73.81681}",(718) 849-1820,15030.730542919942,golden-punjab-south-richmond-hill,https://s3-media2.fl.yelpcdn.com/bphoto/OO42Il1xi920y4pxsMW2Gw/o.jpg,False,"{'address1': '13002 101st St', 'address2': '', 'address3': '', 'city': 'South Richmond Hill', 'zip_code': '11419', 'country': 'US', 'state': 'NY', 'display_address': ['13002 101st St', 'South Richmond Hill, NY 11419']}",Golden Punjab,+17188491820,$,3.5,14,"['delivery', 'pickup']",https://www.yelp.com/biz/golden-punjab-south-richmond-hill?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
4254,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 40.82583, 'longitude': -73.98787}",(201) 945-0383,13400.324789422975,szechaun-mirchi-cliffside-park,https://s3-media1.fl.yelpcdn.com/bphoto/B-vL4Q89MVcf2GX2VqGNbg/o.jpg,False,"{'address1': '633 Anderson Ave', 'address2': None, 'address3': '', 'city': 'Cliffside Park', 'zip_code': '07010', 'country': 'US', 'state': 'NJ', 'display_address': ['633 Anderson Ave', 'Cliffside Park, NJ 07010']}",Szechaun Mirchi,+12019450383,$$,3.5,132,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/szechaun-mirchi-cliffside-park?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,indpak
